step,mean_vulnerable,mean_constant
1530,509.4030805036155,512.9415685060443
1531,511.97953262157824,511.29519526951606
1532,511.77184918555633,512.4259402899288
1533,511.1422805741468,509.32563311028935
1534,510.52841625473036,509.6064177360041
1535,512.1140891458385,510.6506060151454
1536,511.9552094321849,508.1635749671715
1537,512.381916822985,510.31419648732697
1538,510.5057639737814,511.51753361475016
1539,509.75963319453587,511.46809910278506
1540,511.7175180253331,511.90766167771557
1541,509.2180358313042,511.10299747394583
1542,510.0939676377549,510.3555454113151
1543,511.1235165028116,509.73523294522437
1544,510.91160306464076,510.488672370653
1545,511.7651163067755,511.251785100937
1546,511.0745418252276,512.2392333849149
1547,512.7140030978027,509.4149552199995
1548,509.5309681848192,511.48003419749847
1549,512.3841502452441,512.8558698202906
1550,510.92010434302927,511.92721251048897
1551,510.37610710897025,509.82233088709415
1552,509.90260292385454,510.91080358657706
1553,509.1363330868548,510.29010921934366
1554,514.1174901701986,509.7882059306182
1555,511.3373482064435,511.4377156802034
1556,511.14986318411337,510.41015719231666
1557,510.92602786676184,511.46934068653104
1558,509.9015845746712,512.1173660272212
1559,509.84268515682777,509.6866839563667
1560,511.54937420116914,511.0654738681292
1561,515.7276574270877,511.43366564215074
